Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
4.7	79.0875	0.436187	11.4846	9.01567	50.1563	0.0221567	304.781	23.5411	209.165	98.179	91.4155	8.58454	89.1323	10.8677	76.5508	23.4492	98.7394	1.26061	80.7762	19.2238	9.6477	36.9568	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
4.8	79.1271	0.435388	11.4611	9.00032	50.1565	0.021954	304.8	23.5289	209.579	97.9516	91.5089	8.49109	89.265	10.735	76.1962	23.8038	98.7167	1.28329	80.7801	19.2199	9.64126	36.7698	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
4.9	79.1666	0.434596	11.4377	8.985	50.1567	0.0217494	304.818	23.5168	209.99	97.7254	91.6	8.39995	89.4005	10.5995	75.8464	24.1536	98.6942	1.30578	80.784	19.216	9.63487	36.5852	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5	79.2061	0.433808	11.4143	8.9697	50.1569	0.0215435	304.837	23.5048	210.397	97.5002	91.6889	8.3111	89.5382	10.4618	75.5014	24.4986	98.6719	1.32807	80.7879	19.2121	9.62853	36.4029	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.1	79.2455	0.433026	11.391	8.95443	50.1571	0.0213369	304.855	23.4928	210.801	97.2763	91.7755	8.22449	89.6777	10.3223	75.1614	24.8386	98.6499	1.35015	80.7917	19.2083	9.62224	36.2228	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.2	79.2848	0.432248	11.3677	8.93919	50.1573	0.0211301	304.873	23.481	211.202	97.0535	91.8599	8.14008	89.8184	10.1816	74.8264	25.1736	98.628	1.37201	80.7955	19.2045	9.61599	36.0449	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.3	79.324	0.431474	11.3445	8.92396	50.1575	0.0209236	304.891	23.4692	211.599	96.8319	91.9422	8.05782	89.9598	10.0402	74.4964	25.5036	98.6064	1.39365	80.7993	19.2007	9.60979	35.8693	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.4	79.3631	0.430703	11.3213	8.90876	50.1577	0.0207178	304.909	23.4575	211.993	96.6114	92.0223	7.97767	90.1016	9.89839	74.1715	25.8285	98.5849	1.41506	80.8031	19.1969	9.60363	35.6957	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.5	79.4022	0.429935	11.2982	8.89359	50.1579	0.0205132	304.927	23.4459	212.384	96.392	92.1004	7.89957	90.2433	9.7567	73.8516	26.1484	98.5638	1.43623	80.8068	19.1932	9.5975	35.5242	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.6	79.4412	0.42917	11.2751	8.87844	50.1582	0.0203099	304.944	23.4344	212.772	96.1738	92.1765	7.82348	90.3846	9.61543	73.5367	26.4633	98.5428	1.45716	80.8106	19.1894	9.59143	35.3548	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.7	79.4801	0.428408	11.2521	8.86332	50.1584	0.0201085	304.962	23.4229	213.156	95.9568	92.2507	7.74934	90.5251	9.47493	73.2267	26.7733	98.5222	1.47785	80.8143	19.1857	9.5854	35.1873	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.8	79.5189	0.427648	11.2291	8.84822	50.1586	0.0199092	304.979	23.4116	213.538	95.7408	92.3229	7.67709	90.6645	9.3355	72.9218	27.0782	98.5017	1.49829	80.8179	19.1821	9.57941	35.0219	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.9	79.5577	0.426891	11.2062	8.83315	50.1588	0.0197121	304.996	23.4002	213.916	95.526	92.3933	7.6067	90.8026	9.19739	72.6217	27.3783	98.4815	1.51849	80.8216	19.1784	9.57345	34.8583	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6	79.5963	0.426136	11.1833	8.8181	50.1589	0.0195177	305.013	23.389	214.292	95.3123	92.4619	7.53808	90.9391	9.06086	72.3265	27.6735	98.4616	1.53843	80.8252	19.1748	9.56754	34.6966	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.1	79.6349	0.425383	11.1605	8.80307	50.1591	0.019326	305.03	23.3779	214.664	95.0997	92.5288	7.4712	91.0739	8.92612	72.0361	27.9639	98.4419	1.55813	80.8288	19.1712	9.56167	34.5368	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.2	79.6735	0.424632	11.1378	8.78807	50.1593	0.0191372	305.047	23.3668	215.034	94.8881	92.594	7.406	91.2066	8.79336	71.7503	28.2497	98.4224	1.57757	80.8324	19.1676	9.55582	34.3787	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.3	79.7119	0.423883	11.115	8.7731	50.1595	0.0189516	305.064	23.3558	215.4	94.6777	92.6576	7.34243	91.3373	8.66274	71.4693	28.5307	98.4032	1.59677	80.836	19.164	9.55003	34.2224	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.4	79.7503	0.423136	11.0924	8.75814	50.1597	0.0187691	305.081	23.3449	215.764	94.4683	92.7196	7.28042	91.4656	8.53441	71.1928	28.8072	98.3843	1.61572	80.8395	19.1605	9.54428	34.0679	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.5	79.7885	0.42239	11.0698	8.74322	50.1599	0.0185899	305.098	23.334	216.125	94.26	92.7801	7.21994	91.5915	8.40849	70.9208	29.0792	98.3656	1.63442	80.8431	19.1569	9.53853	33.9151	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.6	79.8268	0.421647	11.0472	8.72832	50.16	0.0184141	305.114	23.3232	216.484	94.0527	92.8391	7.16092	91.7149	8.28508	70.6531	29.3469	98.3471	1.65288	80.8466	19.1534	9.53285	33.7639	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.7	79.8649	0.420905	11.0247	8.71344	50.1602	0.0182417	305.13	23.3124	216.84	93.8465	92.8967	7.10332	91.8357	8.16426	70.3898	29.6102	98.3289	1.67111	80.8501	19.1499	9.52719	33.6144	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.8	79.903	0.420164	11.0022	8.69859	50.1604	0.0180728	305.147	23.3017	217.193	93.6413	92.9529	7.04708	91.9539	8.04609	70.1307	29.8693	98.3109	1.68909	80.8535	19.1465	9.52157	33.4664	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.9	79.9409	0.419426	10.9798	8.68376	50.1606	0.0179074	305.163	23.2911	217.543	93.4371	93.0078	6.99217	92.0694	7.93063	69.8756	30.1244	98.2932	1.70684	80.857	19.143	9.51598	33.3201	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7	79.9788	0.418688	10.9574	8.66896	50.1607	0.0177456	305.179	23.2806	217.891	93.234	93.0615	6.93853	92.1821	7.81789	69.6246	30.3754	98.2756	1.72436	80.8604	19.1396	9.51042	33.1753	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.1	80.0167	0.417953	10.9351	8.65418	50.1609	0.0175872	305.195	23.2701	218.237	93.0318	93.1139	6.88611	92.2921	7.70791	69.3776	30.6224	98.2583	1.74165	80.8639	19.1361	9.50489	33.032	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.2	80.0544	0.417219	10.9128	8.63942	50.161	0.0174323	305.211	23.2596	218.58	92.8307	93.1651	6.83488	92.3993	7.60068	69.1343	30.8657	98.2413	1.75872	80.8673	19.1327	9.4994	32.8902	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.3	80.0921	0.416487	10.8906	8.62469	50.1612	0.0172809	305.227	23.2492	218.92	92.6305	93.2152	6.78479	92.5038	7.49621	68.8948	31.1052	98.2244	1.77557	80.8706	19.1294	9.49394	32.7498	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.4	80.1297	0.415756	10.8684	8.60999	50.1613	0.0171329	305.243	23.2389	219.258	92.4313	93.2642	6.7358	92.6055	7.39448	68.6589	31.3411	98.2078	1.79221	80.874	19.126	9.48851	32.6109	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.5	80.1673	0.415026	10.8463	8.59531	50.1615	0.0169883	305.258	23.2287	219.594	92.2331	93.3121	6.68787	92.7045	7.29546	68.4266	31.5734	98.1914	1.80864	80.8774	19.1226	9.48311	32.4733	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.6	80.2047	0.414298	10.8242	8.58065	50.1616	0.016847	305.274	23.2185	219.927	92.0358	93.359	6.64096	92.8009	7.19913	68.1976	31.8024	98.1751	1.82486	80.8807	19.1193	9.47773	32.3372	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.7	80.2421	0.413572	10.8022	8.56602	50.1618	0.016709	305.289	23.2083	220.258	91.8395	93.405	6.59503	92.8946	7.10544	67.9721	32.0279	98.1591	1.84088	80.884	19.116	9.4724	32.2024	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.8	80.2794	0.412847	10.7802	8.55141	50.1619	0.0165742	305.305	23.1982	220.587	91.6441	93.4499	6.55005	92.9856	7.01435	67.7498	32.2502	98.1433	1.8567	80.8873	19.1127	9.46708	32.0689	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.9	80.3166	0.412124	10.7583	8.53683	50.162	0.0164426	305.32	23.1882	220.914	91.4497	93.494	6.50599	93.0742	6.92581	67.5306	32.4694	98.1277	1.87233	80.8906	19.1094	9.4618	31.9368	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8	80.3538	0.411402	10.7364	8.52227	50.1621	0.016314	305.335	23.1782	221.238	91.2562	93.5372	6.4628	93.1602	6.83978	67.3146	32.6854	98.1122	1.88777	80.8939	19.1061	9.45654	31.8059	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.1	80.3909	0.410681	10.7146	8.50773	50.1623	0.0161884	305.351	23.1682	221.56	91.0636	93.5795	6.42047	93.2438	6.75618	67.1016	32.8984	98.097	1.90303	80.8971	19.1029	9.45131	31.6763	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.2	80.4279	0.409962	10.6928	8.49322	50.1624	0.0160657	305.366	23.1583	221.88	90.8719	93.6211	6.37895	93.325	6.67497	66.8914	33.1086	98.0819	1.91811	80.9004	19.0996	9.44611	31.548	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.3	80.4648	0.409245	10.6711	8.47874	50.1625	0.0159458	305.381	23.1485	222.198	90.6812	93.6618	6.33822	93.4039	6.59606	66.6841	33.3159	98.067	1.93302	80.9036	19.0964	9.44093	31.4208	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.4	80.5017	0.408528	10.6494	8.46427	50.1626	0.0158287	305.396	23.1387	222.514	90.4913	93.7018	6.29825	93.4806	6.5194	66.4796	33.5204	98.0522	1.94776	80.9068	19.0932	9.43578	31.2949	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.5	80.5385	0.407814	10.6278	8.44984	50.1627	0.0157142	305.41	23.1289	222.828	90.3024	93.741	6.25901	93.5551	6.44493	66.2777	33.7223	98.0377	1.96233	80.91	19.09	9.43066	31.1702	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.6	80.5752	0.4071	10.6062	8.43542	50.1629	0.0156023	305.425	23.1193	223.14	90.1143	93.7795	6.22048	93.6274	6.37257	66.0784	33.9216	98.0233	1.97674	80.9132	19.0868	9.42556	31.0466	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.7	80.6118	0.406388	10.5846	8.42103	50.163	0.015493	305.44	23.1096	223.449	89.9271	93.8174	6.18264	93.6977	6.30225	65.8816	34.1184	98.009	1.991	80.9164	19.0836	9.42049	30.9241	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.8	80.6484	0.405678	10.5631	8.40666	50.1631	0.015386	305.455	23.1	223.757	89.7407	93.8546	6.14545	93.7661	6.23392	65.6873	34.3127	97.9949	2.0051	80.9195	19.0805	9.41544	30.8028	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.9	80.6849	0.404969	10.5417	8.39232	50.1632	0.0152814	305.469	23.0905	224.063	89.5553	93.8911	6.1089	93.8325	6.1675	65.4954	34.5046	97.9809	2.01905	80.9227	19.0773	9.41042	30.6826	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9	80.7213	0.404261	10.5203	8.378	50.1633	0.0151791	305.484	23.0809	224.366	89.3707	93.927	6.07296	93.8971	6.10293	65.3059	34.6941	97.9671	2.03286	80.9258	19.0742	9.40542	30.5635	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9.1	80.7577	0.403555	10.4989	8.36371	50.1634	0.0150789	305.498	23.0715	224.668	89.1869	93.9624	6.03763	93.9599	6.04014	65.1185	34.8815	97.9535	2.04652	80.9289	19.0711	9.40045	30.4455	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9.2	80.794	0.40285	10.4776	8.34944	50.1635	0.0149809	305.512	23.0621	224.968	89.004	93.9971	6.00286	94.0209	5.97906	64.9334	35.0666	97.9399	2.06005	80.932	19.068	9.3955	30.3285	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	0	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
