Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
4.7	79.0875	0.436187	11.4846	9.01567	50.1495	0.0289846	304.695	23.5977	207.408	99.1231	86.7307	13.2693	82.7727	17.2273	89.9618	10.0382	99.4746	0.525397	80.7578	19.2422	9.67766	37.7688	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
4.8	79.1271	0.435388	11.4611	9.00032	50.1494	0.0290403	304.712	23.5864	207.792	98.916	86.7231	13.2769	82.6495	17.3505	89.9486	10.0514	99.4739	0.52611	80.7615	19.2385	9.67166	37.5923	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
4.9	79.1666	0.434596	11.4377	8.985	50.1494	0.0290914	304.729	23.5751	208.173	98.7095	86.7158	13.2842	82.5308	17.4692	89.9353	10.0647	99.4732	0.526829	80.7651	19.2349	9.66569	37.4176	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5	79.2061	0.433808	11.4143	8.9697	50.1493	0.029138	304.747	23.5638	208.553	98.5034	86.7088	13.2912	82.4165	17.5835	89.9219	10.0781	99.4724	0.527554	80.7687	19.2313	9.65975	37.2445	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.1	79.2455	0.433026	11.391	8.95443	50.1493	0.0291804	304.764	23.5526	208.93	98.2978	86.7022	13.2978	82.3064	17.6936	89.9083	10.0917	99.4717	0.528286	80.7723	19.2277	9.65384	37.073	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.2	79.2848	0.432248	11.3677	8.93919	50.1492	0.0292187	304.781	23.5414	209.304	98.0928	86.6959	13.3041	82.2002	17.7998	89.8947	10.1053	99.471	0.529023	80.7759	19.2241	9.64795	36.9032	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.3	79.324	0.431473	11.3445	8.92396	50.1492	0.0292532	304.798	23.5303	209.677	97.8883	86.6899	13.3101	82.098	17.902	89.881	10.119	99.4702	0.529767	80.7795	19.2205	9.6421	36.7349	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.4	79.3631	0.430703	11.3213	8.90876	50.1492	0.0292841	304.814	23.5193	210.048	97.6844	86.6843	13.3157	81.9994	18.0006	89.8672	10.1328	99.4695	0.530515	80.783	19.217	9.63628	36.5683	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.5	79.4022	0.429935	11.2982	8.89359	50.1492	0.0293115	304.831	23.5083	210.416	97.481	86.679	13.321	81.9044	18.0956	89.8533	10.1467	99.4687	0.531269	80.7865	19.2135	9.63048	36.4032	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.6	79.4412	0.42917	11.2751	8.87844	50.1491	0.0293355	304.848	23.4974	210.783	97.2781	86.674	13.326	81.8128	18.1872	89.8394	10.1606	99.468	0.532028	80.7901	19.2099	9.62472	36.2397	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.7	79.4801	0.428408	11.2521	8.86332	50.1491	0.0293563	304.865	23.4865	211.147	97.0759	86.6693	13.3307	81.7245	18.2755	89.8253	10.1747	99.4672	0.532792	80.7936	19.2064	9.61898	36.0777	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.8	79.5189	0.427648	11.2291	8.84822	50.1491	0.0293741	304.881	23.4757	211.509	96.8742	86.6649	13.3351	81.6394	18.3606	89.8112	10.1888	99.4664	0.533561	80.7971	19.2029	9.61326	35.9172	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
5.9	79.5577	0.426891	11.2062	8.83315	50.1491	0.029389	304.898	23.4649	211.869	96.6731	86.6609	13.3391	81.5574	18.4426	89.7971	10.2029	99.4657	0.534333	80.8005	19.1995	9.60758	35.7581	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6	79.5963	0.426136	11.1833	8.8181	50.1491	0.0294011	304.914	23.4542	212.227	96.4726	86.6571	13.3429	81.4783	18.5217	89.7828	10.2172	99.4649	0.53511	80.804	19.196	9.60193	35.6006	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.1	79.6349	0.425383	11.1605	8.80307	50.1491	0.0294105	304.93	23.4435	212.583	96.2726	86.6536	13.3464	81.4021	18.5979	89.7685	10.2315	99.4641	0.535891	80.8075	19.1925	9.5963	35.4445	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.2	79.6735	0.424632	11.1378	8.78807	50.149	0.0294174	304.946	23.4329	212.937	96.0733	86.6505	13.3495	81.3286	18.6714	89.7541	10.2459	99.4633	0.536676	80.8109	19.1891	9.5907	35.2898	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.3	79.7119	0.423883	11.115	8.7731	50.149	0.0294217	304.963	23.4223	213.289	95.8745	86.6476	13.3524	81.2578	18.7422	89.7397	10.2603	99.4625	0.537465	80.8143	19.1857	9.58512	35.1365	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.4	79.7503	0.423136	11.0924	8.75814	50.149	0.0294238	304.979	23.4118	213.639	95.6764	86.645	13.355	81.1896	18.8104	89.7252	10.2748	99.4617	0.538257	80.8177	19.1823	9.57957	34.9846	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.5	79.7885	0.42239	11.0698	8.74322	50.149	0.0294235	304.995	23.4013	213.987	95.4789	86.6427	13.3573	81.1239	18.8761	89.7107	10.2893	99.4609	0.539052	80.8211	19.1789	9.57405	34.8341	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.6	79.8268	0.421647	11.0472	8.72832	50.149	0.0294211	305.011	23.3908	214.333	95.282	86.6406	13.3594	81.0607	18.9393	89.6961	10.3039	99.4601	0.539851	80.8245	19.1755	9.56855	34.6849	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.7	79.8649	0.420905	11.0247	8.71344	50.149	0.0294166	305.027	23.3805	214.678	95.0857	86.6389	13.3611	80.9998	19.0002	89.6815	10.3185	99.4593	0.540653	80.8278	19.1722	9.56308	34.5371	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.8	79.903	0.420164	11.0022	8.69859	50.1491	0.02941	305.042	23.3701	215.02	94.89	86.6374	13.3626	80.9411	19.0589	89.6668	10.3332	99.4585	0.541457	80.8312	19.1688	9.55763	34.3906	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
6.9	79.9409	0.419426	10.9798	8.68376	50.1491	0.0294015	305.058	23.3598	215.36	94.695	86.6361	13.3639	80.8847	19.1153	89.6521	10.3479	99.4577	0.542265	80.8345	19.1655	9.55221	34.2454	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7	79.9788	0.418688	10.9574	8.66896	50.1491	0.0293912	305.074	23.3496	215.698	94.5006	86.6352	13.3648	80.8305	19.1695	89.6373	10.3627	99.4569	0.543075	80.8379	19.1621	9.54681	34.1015	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.1	80.0167	0.417953	10.9351	8.65418	50.1491	0.029379	305.089	23.3394	216.035	94.3068	86.6345	13.3655	80.7783	19.2217	89.6225	10.3775	99.4561	0.543887	80.8412	19.1588	9.54144	33.9589	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.2	80.0544	0.417219	10.9128	8.63942	50.1491	0.0293651	305.105	23.3292	216.369	94.1136	86.634	13.366	80.7282	19.2718	89.6077	10.3923	99.4553	0.544702	80.8445	19.1555	9.53609	33.8175	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.3	80.0921	0.416487	10.8906	8.62469	50.1491	0.0293496	305.12	23.3191	216.702	93.9211	86.6339	13.3661	80.6801	19.3199	89.5928	10.4072	99.4545	0.545519	80.8478	19.1522	9.53077	33.6773	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.4	80.1297	0.415756	10.8684	8.60999	50.1491	0.0293324	305.136	23.3091	217.033	93.7292	86.6339	13.3661	80.6339	19.3661	89.5779	10.4221	99.4537	0.546339	80.851	19.149	9.52547	33.5384	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.5	80.1673	0.415026	10.8463	8.59531	50.1491	0.0293136	305.151	23.299	217.362	93.538	86.6342	13.3658	80.5896	19.4104	89.563	10.437	99.4528	0.54716	80.8543	19.1457	9.52019	33.4007	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.6	80.2047	0.414298	10.8242	8.58065	50.1492	0.0292934	305.166	23.2891	217.689	93.3474	86.6348	13.3652	80.5471	19.4529	89.548	10.452	99.452	0.547983	80.8576	19.1424	9.51494	33.2642	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.7	80.2421	0.413572	10.8022	8.56602	50.1492	0.0292717	305.181	23.2791	218.014	93.1575	86.6356	13.3644	80.5064	19.4936	89.533	10.467	99.4512	0.548809	80.8608	19.1392	9.50971	33.1288	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.8	80.2794	0.412847	10.7802	8.55141	50.1492	0.0292486	305.196	23.2692	218.338	92.9682	86.6366	13.3634	80.4674	19.5326	89.518	10.482	99.4504	0.549635	80.864	19.136	9.5045	32.9947	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
7.9	80.3166	0.412124	10.7583	8.53683	50.1492	0.0292241	305.211	23.2594	218.659	92.7795	86.6379	13.3621	80.4302	19.5698	89.503	10.497	99.4495	0.550464	80.8672	19.1328	9.49932	32.8617	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8	80.3538	0.411402	10.7364	8.52227	50.1493	0.0291984	305.226	23.2496	218.979	92.5915	86.6394	13.3606	80.3946	19.6054	89.4879	10.5121	99.4487	0.551294	80.8704	19.1296	9.49416	32.7298	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.1	80.3909	0.410681	10.7146	8.50773	50.1493	0.0291713	305.241	23.2398	219.297	92.4042	86.6412	13.3588	80.3606	19.6394	89.4729	10.5271	99.4479	0.552125	80.8736	19.1264	9.48902	32.599	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.2	80.4279	0.409962	10.6928	8.49322	50.1493	0.029143	305.256	23.2301	219.614	92.2175	86.6431	13.3569	80.3282	19.6718	89.4578	10.5422	99.447	0.552958	80.8768	19.1232	9.4839	32.4694	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.3	80.4648	0.409245	10.6711	8.47874	50.1493	0.0291135	305.271	23.2204	219.928	92.0314	86.6453	13.3547	80.2973	19.7027	89.4427	10.5573	99.4462	0.553792	80.88	19.12	9.4788	32.3408	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.4	80.5017	0.408528	10.6494	8.46427	50.1494	0.0290829	305.286	23.2108	220.241	91.8461	86.6477	13.3523	80.268	19.732	89.4275	10.5725	99.4454	0.554627	80.8831	19.1169	9.47373	32.2133	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.5	80.5385	0.407814	10.6278	8.44984	50.1494	0.0290512	305.3	23.2012	220.552	91.6614	86.6503	13.3497	80.2401	19.7599	89.4124	10.5876	99.4445	0.555463	80.8862	19.1138	9.46868	32.0869	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.6	80.5752	0.4071	10.6062	8.43542	50.1494	0.0290183	305.315	23.1916	220.862	91.4773	86.6532	13.3468	80.2137	19.7863	89.3973	10.6027	99.4437	0.5563	80.8894	19.1106	9.46365	31.9616	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.7	80.6118	0.406388	10.5846	8.42103	50.1495	0.0289845	305.329	23.1821	221.169	91.2939	86.6562	13.3438	80.1887	19.8113	89.3821	10.6179	99.4429	0.557138	80.8925	19.1075	9.45864	31.8373	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.8	80.6484	0.405678	10.5631	8.40666	50.1495	0.0289496	305.344	23.1726	221.475	91.1111	86.6595	13.3405	80.165	19.835	89.3669	10.6331	99.442	0.557976	80.8956	19.1044	9.45365	31.714	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
8.9	80.6849	0.404969	10.5417	8.39232	50.1495	0.0289137	305.358	23.1632	221.78	90.9291	86.6629	13.3371	80.1428	19.8572	89.3518	10.6482	99.4412	0.558816	80.8987	19.1013	9.44869	31.5917	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9	80.7213	0.404261	10.5203	8.378	50.1496	0.0288768	305.373	23.1538	222.082	90.7476	86.6666	13.3334	80.1218	19.8782	89.3366	10.6634	99.4403	0.559656	80.9018	19.0982	9.44374	31.4705	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9.1	80.7577	0.403555	10.4989	8.36371	50.1496	0.028839	305.387	23.1444	222.383	90.5669	86.6704	13.3296	80.1022	19.8978	89.3214	10.6786	99.4395	0.560496	80.9049	19.0951	9.43882	31.3502	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
9.2	80.794	0.40285	10.4776	8.34944	50.1497	0.0288004	305.401	23.1351	222.683	90.3868	86.6745	13.3255	80.0838	19.9162	89.3062	10.6938	99.4387	0.561337	80.9079	19.0921	9.43391	31.231	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
